,giga_id_school,latitude,longitude,bin_internet_availability,norm_rwi
264,d21bb17e-2b69-3cf2-843e-68c035549a18,-24.0932485,24.5298707,0,0.4493474207582349
265,29a5329e-47ae-3721-82e5-c805debec157,-24.2363018,25.675134,0,0.3377874456183965
266,8acad8a9-a47e-3d95-aab7-cdba81fe0421,-24.522617,25.0482713,0,0.28216283405842135
267,a5caa525-5c39-37c4-b3e2-2793c6900e07,-23.7350516,24.5886564,0,0.3287756370416407
268,a166ae1e-476a-3274-87ac-299598daef53,-24.3931262,26.1405371,1,0.723741454319453
269,b524b850-47af-3721-9183-7c0e866a0221,-22.38212,26.7023553,1,0.6982597886886265
270,0d734e93-793d-30ee-9591-3c24f10b84cd,-24.3823294,25.5239761,1,0.6889372280919825
271,c7e7686c-792f-3337-a3f5-2696eec37017,-24.0029389,24.3079591,1,0.5248601615910503
272,f8d27097-ffcf-3dae-a7ed-f2c926c05d96,-24.2925751,26.1677813,0,0.44748290863890616
273,87ddfdad-758d-3f3e-8739-60478d023f98,-24.5787346,25.9392087,0,0.4362958359229335
274,28f5aae0-67b1-3f02-a7e1-0b396f708a62,-24.8727297,25.8596532,0,0.8219390926041019
275,03389fad-057d-3d23-af01-777c5267857e,-25.5374027,25.3098077,0,0.7287134866376631
276,fac63289-7692-392f-8c95-d4396864a8ce,-24.8730972,25.860722,0,0.8219390926041019
277,7214dbaf-de65-3cbb-abae-6f297b8869c8,-22.362929,26.7174771,1,0.6100062150403978
278,023f18d4-43d5-3874-be09-6eb236d426a2,-22.570692,27.4451043,1,0.2597886886264761
279,3264e1ab-402b-3fdd-806e-57cd8746a7e7,-23.6469171,26.8243643,0,0.2389683032939714
280,abd3e069-f66e-3fe2-9dc1-241b0faffad6,-21.8671072,26.4411069,0,0.3300186451211932
281,c15045ea-f432-3b5c-a47f-396ab04a9554,-21.2021565,24.8576697,0,0.6637663144810442
282,9a8c047c-cd78-3204-927a-5189cd979b5f,-20.240138,24.2509353,0,0.40273461777501557
283,7f9bc78b-586d-3b78-9295-f634192a8de1,-22.947214,27.3755513,0,0.27315102548166564
284,83068368-93dd-3aa0-bafb-cd4e75a16eb3,-22.8026245,26.9996697,0,0.5282784338098198
285,b046b891-a14f-34d0-8e32-80cafe34da37,-23.1338238,26.8318856,0,0.5730267246737103
286,cab69f11-0714-3f89-88d9-43960039b9d5,-25.2191831,25.6786786,0,0.8499067743940335
287,5552b506-6e3f-32e2-9582-d97f0ba183eb,-25.0911146,25.6275831,0,0.3875077688004972
288,009c794e-7cfa-3de0-9a88-dcac422751bf,-23.1875476,27.4723433,0,0.28309509011808576
289,9cbb51b3-47f3-346d-899b-86bf785f03df,-22.41309,26.7138043,0,0.5863890615288999
290,c8247fad-3849-3dcb-8884-85781f6ce845,-24.5686508,25.8751598,0,0.5898073337476694
291,14617fc1-e7e5-35f3-99ac-445dc8304aa3,-19.1131438,22.292448,0,0.3315724052206339
292,55281bc4-92f2-3d78-8c4b-16675cae5960,-24.309268,25.9083523,0,0.3598508390304537
293,346344c0-1bb1-364e-9d1d-195e266d3592,-25.4336431,25.5005611,0,0.27221876942200124
294,e9d33239-9944-3871-9733-80988aff64cd,-25.7075852,22.6884997,1,0.24611559975139835
295,825b8a3a-d46a-3c7a-b6ef-a93e36de66c3,-24.649585,25.3285597,0,0.2579241765071473
296,e13a41ac-4500-3224-9a74-b7ccf0da438a,-24.9095358,25.627517,0,0.2467371037911746
297,775ff405-792a-3e21-affa-4af173aeb0f6,-24.0666288,25.8641984,0,0.3610938471100062
298,26ff6a9d-54b1-35d8-81e7-845e9e9b5a4a,-25.2923515,25.4770773,0,0.32318210068365444
299,83fd2cfb-8603-3f2d-9a28-6efee3c4a596,-20.6440052,26.6072982,0,0.3520820385332505
300,880e9ff2-23d2-3637-baa0-4278005fc6a2,-19.5313425,21.1778337,0,0.3806712243629583
301,c0d671b0-9f41-344d-9cb4-f2426df8e900,-22.5514872,27.1125208,1,0.875077688004972
302,9a91be05-e9c7-3726-8d9e-d63e97c71177,-23.4309698,25.7446788,0,0.3213175885643257
303,94b3e98b-1fd0-3ab4-b03d-50c237b0759f,-23.1080451,26.8052163,0,0.5174021131137353
304,6023ed80-049a-3c8f-a09e-b60e8c2a11e2,-24.602951,25.7681719,1,0.4238657551274083
305,25774247-884e-392b-8e12-b9740f241b9e,-25.7504852,25.3385843,1,0.290863890615289
306,66ce330d-3115-3673-9e61-5b7502d4da0e,-23.5687735,23.0649647,0,0.29272840273461775
307,c5b018cb-3ca0-3ce4-ae17-b495c4b32359,-21.9688875,27.8344577,0,0.8359229334990678
308,cc0441af-e3f2-3524-ac8a-ca6b4b414be8,-19.9844554,23.4243805,0,0.6243008079552517
309,ba7e1ce9-8fb3-3326-930c-7217faf15741,-20.62771,22.3269673,0,0.47234307022995653
310,3a26bcae-70ca-3bd2-84cc-e4fb2a16cf01,-21.1483336,27.4954051,1,0.6392169049098819
311,5e64c240-d5ac-3b62-a70f-f6d8dc312e73,-23.86203,25.3633513,0,0.2137973896830329
312,cb187d30-2444-3e21-88d5-ddffe68c1f23,-23.8516555,26.9251787,0,0.33747669359850835
313,39bb7a13-f436-305c-86c6-0a65dd8322cc,-23.1158909,26.819864,0,0.7169049098819142
314,5bcbe50f-7a99-30c0-a32a-e331229f4eef,-22.820781,21.8724143,1,0.23492852703542574
315,e314b742-77a1-3249-b8f2-acd6b448026c,-24.6619416,25.88123,0,0.6646985705407085
316,e1d4cc6e-4036-3e45-a415-c57436dbc983,-21.978556,27.8698073,1,0.6634555624611559
317,a3e20dc4-294d-32a1-b3c1-69e989eb5b97,-24.59501,26.2179713,0,0.3766314481044127
318,2b0269fd-0ad2-39ca-b090-18b8d23ebebf,-24.1357811,25.5898263,0,0.6243008079552517
319,3a9affe4-902e-34e9-994e-eb0ae00e4589,-22.854826,22.2049513,1,0.14791796146674954
320,a0e08bea-13e5-354d-9360-8de0653038fa,-24.7689107,25.4289991,1,0.5059042883778744
321,550f99e5-dcc3-3308-ac2e-ea8009b68b90,-23.6647661,26.0748623,0,0.2007458048477315
322,ac849db8-9004-3c86-8c17-83541fa2b05b,-23.7355831,26.1814783,0,0.24083281541330015
323,e299b402-a32d-352c-a187-79fbc4b32b12,-24.3457231,23.1140783,1,0.1889372280919826
324,1c29b8b3-cf2b-3932-b48a-5db58bed1a63,-25.0907092,25.4607794,1,0.46457426973275323
325,de47742f-1d07-3af8-a9dc-c875a110c28f,-25.4726162,25.6059819,0,0.512119328775637
326,54fb2e81-a4e8-3d13-a6a2-3721a1035c3e,-24.1831991,25.2724923,0,0.326911124922312
327,d4a5c4fb-9d14-3613-b47d-e6292c57fefb,-25.4312911,24.9582853,0,0.26072094468614043
328,ec74a792-46f6-3950-a1ca-9ab942d578f5,-25.8126426,24.7980038,0,0.25201988812927284
329,043100f3-8256-3b24-befe-6084ab0c48e5,-24.3688844,26.1442225,0,0.6575512740832816
330,b8fe6011-01c3-306a-b16f-a4b0c9617f67,-24.4014731,26.1170783,1,0.6870727159726537
331,e14f42af-fd97-3059-9a5c-4f2ca709fed3,-21.9863758,27.8371886,0,0.5885643256681168
332,6120d57a-75fb-3e56-a394-778891029f3b,-22.793353,27.2292513,1,0.35083903045369796
333,e665195f-851e-39f2-9229-2abeb8bbf648,-24.5787876,26.4635077,0,0.1889372280919826
334,ac7495b3-ea9d-3b08-bec8-cd42aae38a72,-20.801208,27.5555293,0,0.3576755748912368
335,65a161fc-9df1-37f9-84d3-be6b16adb7b4,-26.8676582,20.7084253,1,0.4235550031075202
336,6fdf8d97-dc75-3fb2-a96c-12327bb807e3,-24.6619797,25.9138353,0,0.795835922933499
337,28135533-5858-355f-8166-c50122c15ed0,-19.998611,23.4119457,1,0.6600372902423864
338,665b4bbc-2758-3d61-93e3-548c174270e3,-23.5222281,27.0409303,0,0.2955251709136109
339,237237d1-85ca-3600-9332-3b60995f4d21,-24.597419,23.7566793,1,0.32660037290242383
340,3945e6d2-27d0-3a37-8f95-ca2306fb1e51,-23.1233697,26.1855698,0,0.39030453697949036
341,a061987b-e682-3878-9484-13ba58ea2944,-23.4140631,27.1395179,1,0.35083903045369796
342,2610efb3-f479-33ec-8ee8-900d381daf9a,-21.97624,28.4286263,1,0.5130515848353014
343,4f5b45e8-644b-3ae9-b07c-ba2d87b9d134,-24.903077,24.6273726,1,0.4617775015537601
344,31fa8839-a4a3-3ab1-a1de-1164e2ec2e86,-22.8042279,27.1887536,0,0.492852703542573
345,89cd9916-e6b4-3026-814a-0c88dd0f32c1,-18.5795999,21.9918823,0,0.41951522684897447
346,56eea9da-0639-38c3-ab7d-64700f7a594e,-25.2743121,23.2809303,1,0.5475450590428838
347,aaebef50-0772-3846-956f-a3e649b7ccf8,-24.9556816,25.1131637,0,0.28620261031696703
348,06a30644-aba8-3eea-810c-19a56b0104c5,-23.1091127,27.134933,0,0.34773151025481663
349,14650b72-a8ad-33dc-8c2e-6fb2c29da5f3,-24.8907139,25.8689511,0,0.4695463020509633
350,515e676a-cff2-313c-af77-eb47e6a33592,-21.4058407,27.4530538,0,0.6472964574269734
351,3a607514-61a4-3978-8d7b-67b40c152611,-20.362647,22.9551263,0,0.5009322560596644
352,11237960-d310-3d89-aef0-4852e4a404a8,-19.8836699,21.0797133,0,0.41050341827221876
353,5e1ab1c6-7a41-3e08-b35c-f974300dff92,-24.3814186,26.1701532,0,0.5752019888129273
354,b813f1d6-951a-35fa-b166-56977b076b51,-21.956092,27.8681583,0,0.4881914232442511
355,2d5f556c-a1f0-3059-bae5-bfa00bdb2595,-24.3983191,25.4923323,0,0.7392790553138595
356,69655c4c-7954-3954-bf66-f42264918f96,-24.6323564,25.913375,0,0.7206339341205718
357,d81851f1-081e-3981-a42a-43b12cda2437,-25.2049259,25.690159,1,0.8216283405842139
358,5db132b5-61ec-38e5-8609-cc0fbc7af208,-21.0767065,27.3457371,0,0.3464885021752641
359,faaaeeaa-d517-3acd-a937-235492f75ffc,-24.6765057,25.9075758,0,0.7265382224984462
360,a587eb1a-e760-39de-9564-c20a74f683ad,-24.41076,26.1486273,0,0.8480422622747048
361,b1bf9f41-96a8-305c-8fe0-b6437ad416aa,-21.04634,22.4011093,1,0.37849596022374143
362,f6f5f50c-a2fd-30f4-ba97-876fd2978276,-24.6549661,25.9696593,1,0.6848974518334369
363,f390017f-c4a2-36c5-a7da-71a53da7cca8,-20.8954373,27.0700127,0,0.28775637041640767
364,48b9e71b-031a-342a-a6f6-bab1cfba67e9,-26.6666002,21.8821883,1,0.31230577998756986
365,2dda0a07-7740-364d-bd78-d42149338c88,-24.8556582,25.6698912,0,0.26165320074580484
366,7212f5ef-86c6-3b33-848f-8713169b5a1d,-25.5586295,25.2358945,0,0.4129894344313238
367,3ffa8999-b338-3d9e-a261-4e1a2901f37c,-25.5438656,25.4935517,1,0.17153511497824733
368,b6fabc70-bd07-3b07-81bc-324a94905a48,-25.5521192,25.5470454,0,0.32349285270354255
369,4bcc4b1d-9c47-3c5e-bae6-fff4eb292c47,-20.863377,27.2268683,0,0.6382846488502175
370,987c6af7-c36b-3db0-a6f7-8bb2d86c4d69,-22.5282375,27.1263997,0,0.7793660658794282
371,303bef32-b5d9-3bd4-8c4f-3cde657ff782,-24.9725946,25.3591227,0,0.5469235550031074
372,6c4a6458-e678-376c-ac16-5aebe7594f5b,-24.8798232,24.8985988,1,0.17619639527656927
373,beb0ba54-8bf4-3ba7-94b1-1a7fa23bd466,-23.4781331,25.6582653,0,0.18614045991298944
374,8a815fcb-a8f6-32d2-b4cf-a504db5125fb,-22.3820817,26.702249,1,0.6982597886886265
375,d03d2b20-0ceb-3a20-b227-e00c73abf48f,-24.6131112,25.8643859,1,0.9223119950279677
376,338a3150-9138-3b74-823d-1e1b46e0ed0b,-24.6682467,25.9252505,0,0.7265382224984462
377,56bdc420-80de-3c20-accf-922a2d853d96,-24.6905555,25.8958214,1,0.5767557489123679
378,39a72330-463f-381c-bd6f-8d462a39b538,-24.8631331,24.8267833,0,0.38906152889993784
379,8e8e1b39-0fcd-3fc9-be48-c13f33b50631,-24.544858,25.6159153,0,0.3250466128029832
380,e01de1ab-c4e0-3b3e-bf60-5337c2ef9b7d,-21.1701528,27.4900249,1,0.6469857054070851
381,7c1462d4-8b55-3012-ae8f-ba3d302c37c9,-20.631527,22.6035643,0,0.4801118707271597
382,e0362b14-76fd-3ffb-a503-4c9d4a0a7df0,-22.274953,20.0650643,1,0.704164077066501
383,045dcddd-0546-313b-a2a8-18876b051943,-22.5579159,27.1100094,1,0.6615910503418272
384,d1b35fb3-44bc-3502-810a-cd242e1be0cf,-24.3955183,25.5388378,1,0.7417650714729646
385,1e475454-8fcb-3834-81e2-1e4f9397dfd2,-23.2643569,26.5870591,0,0.2597886886264761
386,b1510157-45e0-3a19-990a-250f5b98aa92,-20.0029235,23.4328562,1,0.78402734617775
387,54d64109-ddec-3a84-bd01-6e896632cbb0,-24.5612599,25.9059583,0,0.5214418893722809
388,fee02ff9-ba45-3fca-a433-19e1fea83724,-24.9067636,25.6265963,0,0.2467371037911746
389,2f0a03ea-bf35-3409-8091-23984f1c76a6,-21.8834591,27.7299194,0,0.5114978247358608
390,7b180e7a-5df1-3ab6-be38-cd64e009fb58,-19.9416349,23.4982823,0,0.5372902423865755
391,d22e29c5-5510-36ed-bc53-e39ba28c5f80,-25.4647283,25.3872433,1,0.2545059042883779
392,bac47d2b-162f-37d9-b971-8eebf3c05d94,-24.4729219,25.8874422,1,0.8154133001864511
393,593345ca-4457-3661-be4f-bd664e59c2fe,-25.152573,25.5099213,0,0.18272218769422
394,0656dad5-0d8e-3732-9702-656b56105bab,-25.5420026,25.1362707,0,0.22125543816034804
395,2b3ec872-52ea-35eb-aa36-320d1e3ef93c,-20.588958,27.6500513,0,0.4620882535736482
396,247e14a4-67de-3e99-aecb-e6114da809f3,-24.6794713,25.9018404,0,0.6687383467992543
397,9acae37d-607a-3588-9aa2-f73cf6ec54ec,-20.319302,23.8858483,0,0.20696084524549407
398,c75fbcf0-e400-377b-8bdf-ddba903141a1,-24.9900393,25.3468369,0,0.5963331261653201
399,7d89538d-0007-37e0-84f7-da89053cb346,-24.1393216,26.0060783,0,0.44282162834058414
400,0c0e75ca-8d83-3680-9c41-fc117c932df1,-25.7935092,24.9024743,0,0.2504661280298322
401,779ff61b-6fb7-39a0-a8a8-59c14011bf97,-21.703303,21.6485063,1,0.7231199502796768
402,a8efb6e0-be7d-347e-9be4-e0cf9f055a3c,-22.7937906,27.7554762,0,0.5668116842759477
403,a8578a46-4e48-3d9d-949a-8fdf53db60ea,-24.8591578,25.8633131,0,0.8607830950901181
404,4c3a0cc5-ecfb-3785-ab80-99d2eac162bd,-24.9975281,25.3576606,1,0.6305158483530142
405,42fbd74d-5c55-393f-9130-2748fa25bbef,-25.5476723,25.3729811,0,0.2641392169049098
406,67c12362-9288-3cb2-b079-13070e512b91,-23.0354027,27.5334978,0,0.483219390926041
407,25795470-3f45-39a8-893a-a7d7e6f76179,-24.258612,25.5432993,0,0.25233064014916096
408,44393602-8e11-3e53-8456-3c38e62b4946,-25.5654326,25.5766729,1,0.3896830329397141
409,8eaa5d09-caa5-35f2-a10e-b015dc35709e,-25.2101314,25.6798789,1,0.8499067743940335
410,0ec669be-0f7a-3add-bcb7-d84bbf06f3be,-24.4061216,26.0775767,0,0.6146674953387197
411,193a3402-0e93-3d6f-94bc-2f12e2f083da,-24.8135446,25.3094959,1,0.3349906774394033
412,6c38c508-8b92-3b17-8c63-36065c2a81c1,-25.6413379,25.1352782,0,0.2495338719701678
413,a68d7327-04f6-3811-b68b-840ca56d3283,-25.1954091,25.1779783,0,0.2961466749533872
414,b52d3945-e67a-379f-9f27-964c3e1ccde8,-19.9850805,23.4114334,0,0.5876320696084525
415,87b72016-5676-34eb-8a29-a5ef37629b33,-24.5160064,23.9222789,1,0.3356121814791796
416,51f32da0-434f-38a4-88c3-7e690efde9d2,-22.102198,21.7704603,1,0.28185208203853324
417,ad551e07-889c-3b76-84ce-aa8e3c5f9436,-18.7219919,22.7401293,0,0.36140459912989437
418,5538d213-61af-3944-9044-cb3740c84479,-24.6310117,25.9260326,0,0.7206339341205718
419,3c0eca12-0704-32b0-8f94-6c3a3574c11f,-21.961075,28.4092273,1,0.2753262896208825
420,cd8aa47f-d64f-3695-9d2d-4a62cdf4dba6,-21.9866075,27.8211487,1,0.5885643256681168
421,55fc7a97-9bb1-3117-a041-f76be3599901,-19.1139429,22.2905355,0,0.3315724052206339
422,676ae93e-cd80-3162-86b5-fbea98b04ae5,-24.470647,25.7871493,0,0.4546302050963332
423,dc78f0da-761a-3298-bfb2-47922caf62f3,-18.8401309,22.5761663,0,0.3638906152889994
424,33e1ad64-9f24-3f9f-81a5-5825f8c1f303,-19.863915,22.3880773,0,0.4213797389683033
425,e8c381e8-ae4e-362e-8701-ae61db519a96,-18.8656049,22.2819403,0,0.26880049720323185
426,21e6c213-1f54-3a87-9376-b73b5b4ac3d0,-18.277116,21.8350698,0,0.3856432566811684
427,7758bfa3-21a4-34c2-874a-1fd15f1a75a0,-24.6325568,26.3992496,1,0.4213797389683033
428,d70043d6-db8d-304e-bb9c-3afb703c012b,-17.9012749,25.2217253,0,0.4642635177128651
429,98029241-d1fd-34bb-83c7-16e863029d2e,-21.1787983,27.5177894,1,0.49596022374145426
430,4f79ba5c-cd7d-3736-bcb4-88693577df88,-22.4405484,26.7207562,0,0.5568676196395276
431,6c99859d-29a7-3275-832b-852f12bac260,-21.090594,24.4782303,0,0.42728402734617776
432,f92b84c2-f232-30da-9047-25f0fa8c43ab,-22.4253698,26.7434198,0,0.5932256059664387
433,bf869c75-d0c3-3a37-8355-c236e4018e92,-21.1416518,27.4973121,1,0.8113735239279055
434,0eabdc30-4696-3735-8066-7c48a2c0cc68,-24.6400305,25.9192951,0,0.7206339341205718
435,0d7db491-5442-3f2b-9bee-6e48f1f86814,-21.9864179,27.8467744,1,0.6640770665009322
436,8f979687-548f-37e0-85bc-e8e846abe331,-24.6665793,25.90868,0,0.795835922933499
437,c6fe72b9-564d-322d-a578-1347588f0390,-23.1264906,26.8117287,1,0.6612802983219391
438,17d4ce24-0084-3d96-980d-49da3e02fba7,-18.3172984,21.884597,0,0.2691112492231199
439,18093958-6253-39b5-ac52-1500aa97410e,-20.580297,26.4944613,1,0.5074580484773151
440,fbed6e44-c034-3798-ad2d-43726a9fffd7,-25.1068466,24.8741698,0,0.37538844002486016
441,459364ea-254d-3b67-971a-9050f524790a,-24.6118724,25.9324523,0,0.7902423865755128
442,3d9e98bc-61bd-3ea9-ae49-ed1329d0dfc8,-25.3899136,25.1353867,0,0.20416407706650092
443,bc9536fc-0adf-3b87-94ea-977b2a68739c,-21.170503,24.6023383,0,0.3610938471100062
444,0def5f94-3e47-3472-b6cc-e2d0e5177749,-20.588971,27.6498363,0,0.4620882535736482
445,a7476f96-22e7-34a7-9032-c1b356da60d3,-20.200612,23.2240313,0,0.3132380360472343
446,b4e92d32-799f-3f40-9862-a78f718ccf15,-24.6082153,25.9421459,0,0.7902423865755128
447,0de268e7-3ebc-3829-aa65-af07ea1e05d5,-25.3237654,24.4792262,0,0.35705407085146057
448,e11fbdf1-61f3-3a72-b98a-dfbd96c7be70,-22.020755,26.7905703,0,0.28775637041640767
449,7550f09a-841c-3ef0-b299-f2ac3547eadb,-22.6126296,27.3315306,0,0.29179614667495335
450,b1c2e07c-46ff-3a90-9644-7d8c9240c170,-23.98127,25.2430113,0,0.16532007458048475
451,55d61803-9a3c-3625-8555-3c4160da06fe,-20.1133617,26.2464682,0,0.2663144810441268
452,170900b9-809b-3c48-9378-7c1ad22e7254,-20.582424,27.6081623,0,0.47203231821006836
453,a5b3db4d-cb7b-3162-a1b6-0f551a42bb31,-20.85382,27.2497613,0,0.23151025481665627
454,5544fc2a-d829-3abd-b9d2-05ddfb23e400,-22.7679,26.7898713,0,0.19825978868862645
455,8b5e400e-6298-3990-9263-38c282015a12,-21.230077,26.4255723,0,0.5702299564947172
456,5102d050-9987-3c46-a27b-b0e341dd706c,-24.3233556,25.2280707,0,0.15102548166563082
457,ccef566c-acdc-37e7-90fb-7907ab462e13,-24.636022,25.9355609,1,0.6901802361715351
458,6b697101-b7b4-3d07-9bcf-e7782743bbad,-21.368892,27.4507423,0,0.43008079552517087
459,5bdf27c8-accd-3266-9509-991a7134e440,-23.5993055,26.26801,0,0.13331261653200743
460,04c37dd2-13f2-3a3b-8a7b-a15033d05a49,-20.3114022,22.4472077,0,0.33250466128029826
461,bcd47d12-5ce7-3877-bcef-ef79c05c3596,-20.937811,27.0807883,0,0.34244872591671843
462,849db5dd-88b4-3c0e-add9-bece405b6dfe,-19.862381,26.4876294,0,0.3514605344934742
463,c5ca9628-8561-32f7-b977-5edc690fa906,-24.6599755,24.8016189,1,0.4291485394655065
464,fbbaa3bb-71bb-37ad-8980-40a22a7336ab,-24.8890151,25.0057173,0,0.35363579863269107
465,097dd00e-72f3-34cf-88c6-53ab42543e90,-21.1898337,27.3814004,1,0.42604101926662524
466,0c9fcc0e-e10b-36e5-aa79-e0b47e0f245f,-24.6213431,25.9248959,0,0.7566811684275948
467,ad7348ae-c2d0-3a2e-a902-c54a0b32facd,-20.5004646,26.9958109,0,0.27719080174021127
468,5cc17e9f-a48e-31cd-9a8a-9037a3a075a5,-24.6663186,25.8874404,0,0.7165941578620261
469,bc14a6e8-3c5d-3153-8b40-6164d9663148,-24.621606,25.9448479,1,0.7902423865755128
470,48612667-5130-3a39-bab3-014fc609d33d,-23.8668721,23.67348,1,0.39496581727781227
471,babb07df-770a-31d9-bae1-4ad8e35d6249,-24.6190663,25.9322306,0,0.7902423865755128
472,dcb59f24-113e-3fb8-ae61-9aa2aee213eb,-20.0426916,25.4831202,0,0.2389683032939714
473,b296ccbc-ade2-38d0-9af1-f1897025c1f1,-22.8891907,27.5232668,1,0.5848353014294593
474,abdee5f7-8557-3bf0-a0d0-2443d3b96ff7,-21.17045,24.6027133,0,0.3610938471100062
475,289821df-18d5-3497-8b73-8718edd0e3ec,-24.7686331,25.4032231,0,0.581727781230578
476,5e7a6108-ea6b-3ea1-af36-061357d8941f,-25.0340256,25.7480961,1,0.4894344313238036
477,44537046-1c87-3888-a61c-67455f50e17a,-22.651659,27.6373853,0,0.21783716594157862
478,6e9e0e2a-c2fa-33d0-a2e4-374e0e99d37a,-21.099218,27.3317143,1,0.29459291485394656
479,08e48524-1a92-367a-9cff-89174c9e5ee2,-19.9754135,23.4047189,1,0.5876320696084525
480,c8d98bd9-8778-336f-9b0a-bfdb9cc5b831,-22.163427,21.8518483,1,0.35394655065257924
481,a893b639-9ce8-3080-8af8-421aa2010c8b,-22.724051,27.3911313,0,0.3756991920447483
482,de038cda-c35a-33ee-85ee-2d83971772e4,-24.6021107,24.7237054,1,0.7703542573026725
483,54f819a5-ee2a-34f1-8b69-c08d9b93e6f2,-22.1186545,22.4171737,1,0.5376009944064637
484,803f2cfb-062c-325a-8703-6f4836940019,-21.3065362,26.8778779,0,0.40490988191423244
485,4b2d3360-6746-3156-84af-4bb4cbf9464c,-25.5672426,25.4352537,0,0.21224362958359227
486,49b5c3b4-7fa3-3e9d-bb0a-53723b9e9eb2,-22.78297,26.8956113,0,0.3318831572405221
487,30490f10-3f37-3a7a-a0cd-92546b9623d2,-24.7680901,24.5963023,1,0.26662523306401487
488,10c05c2f-7b64-37b8-9d97-78a50211bb48,-25.384433,25.3651313,0,0.2165941578620261
489,16cfb790-aad6-3af3-ac41-7b9907802b14,-24.4129931,25.5058603,0,0.6634555624611559
490,e25bce27-e044-3e98-848d-6c54a3c3987d,-26.6663042,21.8798863,1,0.31230577998756986
491,eb2c89c0-46e5-34c7-a94a-717f4ed3e0cc,-24.6560376,25.7988126,1,0.5584213797389683
492,4a8e58f0-40d1-3133-8214-c40d0e13e925,-21.786547,27.2783023,0,0.41516469857054067
493,60a24de8-086a-3bf0-9d31-17123b2c3e2b,-25.4524131,23.7120641,1,0.3505282784338098
494,6541043b-474c-3c7d-9078-af2db98bd669,-26.0198182,22.4019433,1,0.7063393412057177
495,e66b19f1-27f7-3a84-afda-3e7f1c02c022,-25.4114221,25.5349243,0,0.2843380981976383
496,c62e2cd2-13cf-3e83-9629-50b19a2edac4,-24.478205,25.6631703,0,0.22311995027967682
497,a54cff2c-bd4f-32a7-b3ab-ac367666fd20,-22.507602,28.2362563,0,0.4670602858918583
498,105ef8f3-819f-307b-9dfc-b7e455608469,-24.6520628,25.5237675,1,0.6696706028589186
499,120ea4ad-a1bc-3bba-b6e6-326683ff72fa,-23.7466256,26.4598389,1,0.3353014294592915
500,a1b287a9-d737-3c07-a3c1-3d1f9e0008ea,-24.0613728,23.2991669,0,0.35829707893101304
501,fbe05e98-1f2c-32c8-bcac-dff5cc9b4c82,-18.351868,21.9578273,0,0.3216283405842138
502,77a0b9c6-19f4-3152-8090-0899d3bebcea,-19.4284779,23.8712703,0,0.36140459912989437
503,dfa479dd-5a97-3d81-abc0-6febbea1c67f,-19.3577278,22.2814107,0,0.22715972653822247
504,91fe9be7-78fb-31b4-988e-2bbca52cd08e,-24.6443416,25.8282833,0,0.6786824114356744
505,8c83d5bd-e908-3248-865b-f9b0705ca0c2,-24.085517,25.0271177,1,0.3216283405842138
506,40643174-4892-3057-b0da-0c33c08eed03,-21.437092,27.4444023,0,0.6758856432566811
507,ddcdb0c4-07e8-3f88-84af-eb15f5b0cb1d,-24.6531541,25.8813725,0,0.6646985705407085
508,f6197c51-e985-386e-9047-aa1ad15f2b52,-24.4015276,25.4731017,0,0.7284027346177749
509,28fc251b-6b19-38fc-98bd-35c8708ba852,-24.2547693,25.8352946,0,0.2650714729645743
510,de9e4b10-32ab-34cd-8ea7-543b00bb730f,-25.7952632,22.6832053,1,0.26880049720323185
511,7fc75424-f1ab-3d1d-a1b4-2e2ea451d833,-23.045678,26.4951453,1,0.6003729024238658
512,8af5a8a3-e8bb-36d8-a75d-a043e961b030,-23.0869614,26.801523,0,0.3104412678682411
513,f3fb6629-1079-31bf-95a1-f1be7f7d63df,-24.8892636,25.0051609,0,0.35363579863269107
514,be5b63b3-48ef-324f-b7fe-78a72ec6914e,-20.0145159,23.3943613,0,0.5543816034804225
515,4dcaf765-d5fa-3d85-a802-0a075eb0d930,-21.4626489,27.5343837,0,0.44996892479801115
516,79b3a661-7064-3b67-a7fa-c2812edfac4c,-22.5418645,27.0995526,0,0.875077688004972
517,afa707cc-6a34-3979-a511-4f61e1f599b1,-20.570354,27.4576723,0,0.24176507147296458
518,d7992eb1-8bee-35d2-9998-9197062a0557,-22.4025016,26.6880923,0,0.7035425730267247
519,4494fac6-949e-384b-8a8f-9fde22b9309b,-19.9605759,23.4507794,0,0.3974518334369173
520,b3d05845-95b0-3a37-8c92-944f916ec9dd,-21.1193648,27.6588869,1,0.4829086389061528
521,512b678e-99cc-35ba-b4fb-d7383d23dd8c,-21.968887,28.4284113,0,0.5130515848353014
522,7df8a6ed-ce5c-3e93-bae5-2768554262f7,-24.6905983,25.0370426,0,0.48415164698570534
523,d7b5f6fb-6c5a-3628-bfdb-d577740f14f7,-25.5936376,25.3119719,0,0.21970167806090737
524,2108a491-67d6-3886-9945-95fdda4cf037,-21.037518,24.4109923,0,0.6407706650093226
525,d3b145a5-073e-38d9-bdb4-e6081ea84b90,-23.4119601,21.6016913,1,0.3701056556867619
526,66e1d5b5-cacb-383c-8cd7-2e1e5e138b0a,-24.9204641,23.2188323,1,0.2545059042883779
527,88fb07a3-0578-3bc3-988f-340c7c1ab913,-24.5053314,25.401319,0,0.3934120571783717
528,6714cb28-12cc-3c0f-a185-94f55146f259,-21.986962,27.8124503,0,0.47296457426973276
