,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_DTR_score
375,94b7fea1-675d-48d1-964a-b46b844e5847,-1.84228,29.70761,0,1,0.44357142857142856,0.2855623247268156,0.2957349312654212,0.3460810299129118,0.3176826959485044,0.0013
376,0e956852-34f9-4246-b7a9-83306d0ef338,-1.75967,29.74211,0,1,0.5582142857142858,0.30113141862489123,0.47937962636587944,0.4937523665278304,0.4937523665278304,0.000169
377,16f01821-d7e6-4eda-92a4-3eef9cc8910d,-2.30489,29.43189,0,0,0.8646428571428572,0.26622183541243594,0.7909763835037011,0.4839076107535025,0.4839076107535025,0.0009
378,a32c4f04-fab7-47bb-899e-7e37c986d1c3,-2.33514,29.44386,0,0,0.7689285714285715,0.30103471617831934,0.6644342615438844,0.3517606967057933,0.3517606967057933,3.2e-05
379,22520b99-63cf-400c-bd66-a42428af517d,-1.6025,29.52231,0,1,0.2935714285714286,0.16052606130935115,0.02925625660909411,0.010980689132904202,0.010980689132904202,0.000104
380,01f71e9b-5e30-49f1-9da1-d0e5228256b8,-2.39719,29.80144,0,0,0.27928571428571425,0.45546852335364085,0.2879802608389143,0.15978795910639912,0.15978795910639912,0.000101
381,5a231140-0658-438a-a0ba-f0230bc0e259,-2.52464,29.54314,0,0,0.23500000000000001,0.528575572961996,0.16390553401480437,0.09769026883756153,0.09769026883756153,0.0045
382,1bc13b22-b761-4a61-a048-a13a0d888f07,-2.23625,29.317,0,1,0.3878571428571429,0.1798665506237308,0.6295382446246034,0.3101098068913291,0.3101098068913291,8.5e-05
383,fdaa4240-0762-4851-94ce-58144fe473ed,-1.67081,29.55547,0,1,0.33571428571428574,0.19969055217096995,0.18188227000352486,0.06626277925028398,0.06626277925028398,0.000819
384,e6ce7b67-d2c1-4dfd-a638-594fb92a2998,-2.67936,29.78678,0,1,0.2567857142857143,0.7517648196499371,0.17870990482904478,0.1840212040893601,0.1840212040893601,0.0002
385,69bacc3d-553d-4b5c-b7ca-5bbf49be73fd,-1.66625,29.93511,0,0,0.19142857142857142,0.31437965380524124,0.17518505463517803,0.16622491480499813,0.16622491480499813,0.000771
386,43a0c008-d327-40d1-8d1d-afc63e793d64,-2.39989,29.40111,0,1,0.7646428571428572,0.3575089449763079,0.5657384561156151,0.21014767133661494,0.21014767133661494,6.6e-05
387,a077851e-6d59-4d8c-bfe6-e2d8ab9e846c,-2.30808,29.58094,0,0,0.6557142857142857,0.35470457402572286,0.48960169192809305,0.4123438091631958,0.4123438091631958,0.000269
