,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,bin_school_region,norm_DTR_score
710,a19df0ea-1838-3f12-a179-fc62648e4563,48.00478,91.63939,1,0,0.0007227632379793061,0.256343193032599,0.0005206469037779441,0.06232861244636576,0.0005206469037779441,0,0.000116
711,49e6ef9f-22d1-3539-926f-9bfd44fa1941,48.00093,91.63149,1,0,0.0018639683505782107,0.2573947744492679,0.0014317789853893462,0.06255444075233085,0.0014317789853893462,0,0.0044
712,9cf6a974-c85d-334d-9f3c-0bf04fa373c5,47.986791,91.649407,1,0,0.008254716981132077,0.25246043087874454,0.005271549900751684,0.06910346162531857,0.005271549900751684,0,0.0055
713,14bbc4dc-5583-3b5e-beb1-ea406d1012f9,47.991684,91.63333,1,0,0.005363664029214851,0.2559926658937094,0.0023429110670007483,0.06568377584927573,0.0023429110670007483,0,4.9e-05
714,d2305e06-6760-3cd9-bcd5-a1f48e6c04e2,48.00189,91.64277,1,0,0.002054169202678028,0.25539946612020387,0.00026032345188897206,0.06361905990902345,0.00026032345188897206,0,0.000212
715,5b853d26-3aae-35bc-9bc7-dc2df65e466b,48.00146,91.644947,1,0,0.0026628119293974437,0.25494108447704045,0.0007484299241807946,0.06403845533438719,0.0007484299241807946,0,0.000223
716,198329b8-cd2d-3907-9eae-71e898308193,47.99817,91.63691,1,0,0.0025867315885575166,0.2560735567719147,0.00026032345188897206,0.06407071652095363,0.00026032345188897206,0,0.000169
717,d52b7656-d2a4-3ecf-b639-4b0973bb978b,48.00643,91.64487,1,0,0.0023965307364576995,0.255534284250546,0.001106374670528131,0.06248991837919797,0.001106374670528131,0,0.0046
718,1ed83bea-ea7d-32bd-a231-5e1cd4f76f13,47.109311,92.842943,1,0,0.0029671332927571513,0.1680373176584787,0.2142787413361101,0.49540278091428197,0.20279196902150923,1,0.000493
719,e881f3ab-25e7-3d0e-b380-8439edb59dce,47.421459,92.223349,1,0,0.002054169202678028,0.13996818292123925,0.2530343952360808,0.31474013614220725,0.16891737984445676,1,0.0184
720,e61b5eb8-56ef-3597-a441-b9ce783c35d6,48.234715,91.924623,1,0,0.002130249543517955,0.24566559710949928,0.09687286453418373,0.10452624447527178,0.09687286453418373,1,0.0058
721,389307f6-9a16-3019-a989-4ae5e8ea8b32,47.061683,91.8529,1,0,0.09772519780888618,0.2664815164343301,0.3395594025576779,0.40061941478207563,0.32159708437733886,1,0.0057
722,ce6fde76-bd38-37cb-bd7a-1dc3b3fcff32,46.691847,92.795799,1,0,0.00030432136335970786,0.2930406881117372,0.12316553317496991,0.6111236571281091,0.12316553317496991,1,0.00145
723,ff4d8ad8-3dd5-3f46-9370-7b87befbba25,48.172145,91.769112,1,0,0.0046028606208155815,0.25790708334456813,0.053496469363183745,0.06349001516275768,0.053496469363183745,1,0.000594
724,5455ccd6-90e0-3ada-b15e-b18fe7e76dd7,46.59168,93.268311,1,0,0.1433353621424224,0.33650605333405237,0.0009436725130975236,0.49572539277994637,0.0009436725130975236,1,0.00295
725,6b34f4a4-6875-385c-b0d4-83a15df3822e,47.665822,92.815393,1,0,0.06520085209981741,0.0018335265726534902,0.3296020305229247,0.3610349388650514,0.002212749341056262,1,0.0077
